Date,Close,Volume,Daily Log Return,20-Day Rolling Volatility,50-Day Moving Average,200-Day Moving Average,Distance from 50-Day MA,Distance from 200-Day MA,Max Drawdown,Volume Change,ATR,RSI,MACD,MACD Signal,Close_VIX,Volume_scaled,Daily Log Return_scaled,20-Day Rolling Volatility_scaled,50-Day Moving Average_scaled,200-Day Moving Average_scaled,Distance from 50-Day MA_scaled,Distance from 200-Day MA_scaled,Max Drawdown_scaled,Volume Change_scaled,ATR_scaled,RSI_scaled,MACD_scaled,MACD Signal_scaled,State
2010-02-24 13:00:00+00:00,33.89298248291016,8195,-0.0101678965935787,0.1880940817683463,34.68339233398437,32.786771602630616,-0.7904098510742088,1.1062108802795478,-0.0225973784242425,0.0257854550006257,0.6132154348973843,46.37589119219126,-0.104301416820391,-0.2397021363150673,21.3799991607666,-0.6245512171829783,-1.0793882222667288,0.7211743527626545,-0.9974889330643268,-1.1420831564747,-0.6264656928830534,-0.1023008384138747,-0.116293991682977,-0.1653705295188895,0.2424538000256788,-0.6664609964824025,-0.3947719640668559,-0.6967532466510897,0
2010-02-25 13:00:00+00:00,34.10875701904297,5610,0.0063461688446629,0.1683774430965377,34.676351394653324,32.81865445137024,-0.567594375610355,1.290102567672733,-0.0163748927698201,-0.3154362416107382,0.586449170213806,49.25445936272016,-0.09201712159728,-0.2101651333715099,20.309999465942383,-0.6466186902461988,0.6250222313539329,0.4388556252968314,-0.9980385759314894,-1.1394054538630498,-0.5041687608464978,-0.0436378322539176,0.1107577808005955,-0.2858828453201635,0.145220694560536,-0.3992348625376122,-0.371007396799149,-0.6360005171794787,0
2010-02-28 13:00:00+00:00,34.56869125366211,21617,0.0133942399550471,0.1702849112808331,34.673285217285155,32.85388752937317,-0.1045939636230457,1.7148037242889416,-0.00311135283509,2.853297682709448,0.738428923028798,54.8215465168325,-0.0446541351526121,-0.1770629337277303,18.989999771118164,-0.5099710920554952,1.352450987363484,0.4661682925032252,-0.998277933557032,-1.136446379981183,-0.2500413049333425,0.0918454346620442,0.5947300097195684,0.8332472310208457,0.6973135438512627,0.1175745681919036,-0.2793813932783099,-0.5679147677987195,0
2010-03-01 13:00:00+00:00,34.70496368408203,28585,0.0039343270200371,0.1631860219706226,34.67669212341308,32.88659372329712,0.0282715606689478,1.8183699607849133,0.0,0.3223388999398622,0.6966346005308278,56.34952098898064,0.0038332319831511,-0.1408837005855541,18.82999992370605,-0.4504870872955263,0.3760969480101689,0.3645206724479393,-0.9980119773309856,-1.1336995281674531,-0.177115284150844,0.124883941489906,0.7082599100298912,-0.0606340993229593,0.5454884081690855,0.2594210303111099,-0.1855802205611314,-0.4935000694700794,0
2010-03-02 13:00:00+00:00,35.01158905029297,23588,0.0087964000318178,0.1650806076355373,34.687367095947266,32.92168479919434,0.3242219543457025,2.0899042510986305,0.0,-0.1748119643169494,0.6712103547140819,59.65587815913258,0.0662383695566788,-0.0994592865571075,18.200000762939453,-0.4931451773910436,0.877909666297925,0.3916488773563391,-0.9971786478227056,-1.1307523804284612,-0.0146767232459957,0.2115056804663654,0.7082599100298912,-0.2362173126683614,0.4531304193314402,0.5663601026826349,-0.0648544432347688,-0.4082969016402454,0
2010-03-03 13:00:00+00:00,35.130836486816406,49685,0.0034001547706905,0.1646357846331982,34.70576446533203,32.95757081985474,0.4250720214843753,2.173265666961669,0.0,1.106367644565033,0.6451681527860312,60.89639649672371,0.1238890464146535,-0.0547896199627553,17.989999771118164,-0.2703618719632438,0.3209652320057025,0.3852795430058826,-0.9957424782462544,-1.1277384687159653,0.0406769445415057,0.2380986783424477,0.7082599100298912,0.2162683386165578,0.3585275975873873,0.6815211479675858,0.0466735983286288,-0.3164187860650267,0
2010-03-04 13:00:00+00:00,35.238712310791016,27848,0.0030659826678678,0.1422826462825419,34.718483505249026,32.99535901069641,0.5202288055419899,2.243353300094604,0.0,-0.4395089061084835,0.6120626026122166,62.033711638730615,0.1762505934846672,-0.0085815772732708,17.170000076293945,-0.4567786647220614,0.2864754555488071,0.0652092876713366,-0.9947495809581464,-1.1245648019544834,0.0929057348824134,0.2604572270756656,0.7082599100298912,-0.3297026969730546,0.2382659365156798,0.7871015304601546,0.1479695607738724,-0.2213764853180166,1
2010-03-07 13:00:00+00:00,35.533992767333984,13674,0.0083445212276492,0.1434765215551497,34.73608604431152,33.03482234954834,0.7979067230224643,2.499170417785642,0.0,-0.5089773053720195,0.6028194853250474,65.03172466043712,0.2388211799619242,0.0408989741737682,17.040000915527344,-0.5777784183770269,0.8312714256736008,0.08230415629098,-0.9933754589007404,-1.121250446754569,0.245315065210418,0.3420650548337786,0.7082599100298912,-0.3542374723211513,0.2046887075435175,1.0654160888954922,0.2690154070606949,-0.1196031753477247,1
2010-03-08 13:00:00+00:00,35.69864273071289,7020,0.0046228882437599,0.140606909705426,34.74835090637207,33.07519408226013,0.9502918243408232,2.623448648452758,0.0,-0.4866169372531812,0.5763898655639627,66.61479787584949,0.2982565803494097,0.0923704954088965,16.350000381469727,-0.6345818867571694,0.4471630917202055,0.0412147404316116,-0.9924180164869724,-1.1178597994820478,0.3289548139330701,0.3817108632687485,0.7082599100298912,-0.3463402612969669,0.1086785232308057,1.2123775329346889,0.3839960831953883,-0.0137347698407232,1
2010-03-09 13:00:00+00:00,35.641883850097656,10775,-0.0015912103627894,0.1407983281440972,34.75482421875,33.1131526851654,0.887059631347654,2.5287311649322533,-0.0015899450587907,0.5349002849002849,0.5502257141236415,65.51372528987244,0.3368960678933845,0.1412756099057941,16.889999389648438,-0.6025264278200737,-0.1941916773063196,0.0439556239523113,-0.9919126847679846,-1.1146718205481665,0.2942485028345734,0.3514951836043456,0.6502445342140578,0.0144381044844157,0.0136326987021581,1.11016165583452,0.4587460533199229,0.0868549615035749,1
2010-03-10 13:00:00+00:00,35.61915969848633,26872,-0.0006377720911733,0.1388919872547878,34.74891914367676,33.153070220947264,0.8702405548095697,2.4660894775390645,-0.002226500117277,1.4939211136890953,0.5283639831282719,65.05013749454096,0.361517146405923,0.1853239172058199,16.739999771118164,-0.4651105230236874,-0.0957876735737593,0.0166590982643188,-0.9923736576924004,-1.1113193193119486,0.2850170010458684,0.3315119546421814,0.6270173285056824,0.3531440605439156,-0.0657838362776932,1.0671254076196106,0.5063767285754248,0.1774550437866203,1
2010-03-11 13:00:00+00:00,35.66458511352539,40813,0.0012744959263215,0.1388757988049392,34.745512313842774,33.19077334403992,0.9190727996826168,2.473811769485472,-0.0009540311502711,0.5187927954748437,0.5023856588491556,65.57455260982562,0.3803109914954348,0.2243213320637428,16.0,-0.3460998298034339,0.1015767859127078,0.0164272989887425,-0.9926396079626476,-1.108152797022894,0.3118195995637631,0.3339754311942917,0.6734483450534976,0.0087492785050544,-0.1601546113671561,1.1158084387440677,0.5427343370288836,0.2576662757617435,1
2010-03-14 13:00:00+00:00,35.488563537597656,19381,-0.0049476920795069,0.1410882528847128,34.734042739868165,33.22512627601623,0.7545207977294908,2.263437261581423,-0.005884794968255,-0.5251267978340235,0.4932694792395751,61.71052136707679,0.3766598784118358,0.2547890413333614,16.899999618530273,-0.5290592428366793,-0.5406128869566154,0.0481070001170766,-0.9935349671225736,-1.1052676428002568,0.2215017930584187,0.2668641809359479,0.4935301055031248,-0.359941132888281,-0.1932707171778167,0.7570988062909539,0.5356710809851869,0.3203333142020999,1
2010-03-15 13:00:00+00:00,35.49991607666016,6562,0.0003198417326579,0.140867738733539,34.729386749267576,33.2568104839325,0.7705293273925875,2.243105592727666,-0.0055667845848311,-0.6614209793096332,0.4884547102747779,61.86659253859977,0.3704125151130171,0.2779137360892926,16.889999389648438,-0.6384917137060881,0.003047287325094,0.0449495007286751,-0.993898431697805,-1.1026066231724838,0.2302884092489559,0.2603782063271013,0.5051339604952633,-0.4080773669055812,-0.2107612017141835,0.7715873621685998,0.5235852524810604,0.3678969863629241,1
2010-03-16 13:00:00+00:00,35.95985794067383,9433,0.0128729266729646,0.1282848732194881,34.72654777526856,33.28900569915771,1.2333101654052712,2.670852241516116,0.0,0.4375190490704053,0.4864180783989841,67.62438361652272,0.3979871510809829,0.3019284190876307,16.06999969482422,-0.6139827329848094,1.2986464405112523,-0.1352221116303693,-0.9941200529524776,-1.0999026862503083,0.4842953473955786,0.3968330110466089,0.7082599100298912,-0.0199548967871744,-0.2181596207432766,1.306100411248988,0.576929728451518,0.4172912171294129,1
2010-03-17 13:00:00+00:00,36.06772994995117,8268,0.0029952992481659,0.1264490284541425,34.72688835144043,33.32392643928528,1.3408415985107425,2.743803510665892,0.0,-0.123502597264921,0.4630303732136466,68.81371912440409,0.4236609190201008,0.3262749190741247,16.0,-0.623928035158369,0.2791802465109095,-0.1615092169835874,-0.9940934662635724,-1.096969844276117,0.543316222579029,0.4201050839291626,0.7082599100298912,-0.2180959249982797,-0.3031195220129067,1.4165100006373144,0.6265968826612935,0.4673679405561775,1
2010-03-18 13:00:00+00:00,36.03366088867188,55525,-0.0009450320838079,0.1222599339117118,34.7287052154541,33.35759795188904,1.3049556732177834,2.676062936782841,-0.0009445856816208,5.715650701499758,0.5633937872198906,67.96452938862618,0.4362298899356531,0.3482659132464304,15.5600004196167,-0.2205073099944983,-0.1274998613075638,-0.2214920497645142,-0.9939516348546134,-1.0941419195202828,0.5236194822270156,0.3984952669803207,0.6737929999901416,1.8441700250894448,0.06146801137191,1.3376771654796065,0.650912168917728,0.5125997781368171,0
2010-03-21 13:00:00+00:00,35.74407958984375,9902,-0.0080688767308039,0.1095378227547988,34.723708648681644,33.39010549545288,1.0203709411621062,2.353974094390871,-0.008973405328157,-0.8216659162539397,0.5474863255693193,61.06646114902521,0.4180055910035918,0.3622138487978627,17.010000228881836,-0.609979001895196,-0.8627491753978557,-0.4036574934937197,-0.9943416861187496,-1.0914117514913813,0.3674192023209612,0.2957461976061614,0.3808300535185175,-0.4646725032593589,0.0036813939773029,0.6973087607191172,0.6156563752387407,0.5412883745006014,0
2010-03-22 13:00:00+00:00,36.20969009399414,51831,0.0129421156184314,0.1164828927495035,34.72166450500488,33.422556257247926,1.4880255889892595,2.7871338367462144,0.0,4.234397091496668,0.5505609406288988,66.88605910533775,0.4361064159206265,0.3769923622224155,16.139999389648438,-0.2520420277877425,1.3057874054280745,-0.3042123824023646,-0.994501259854378,-1.0886863523177293,0.6241012328793586,0.4339278250317989,0.7082599100298912,1.3210224509368445,0.0148504672076154,1.2375595280624747,0.6506733024233446,0.571685332167231,0
2010-03-23 13:00:00+00:00,36.20402145385742,49493,-0.0001565626185187,0.1036227233359329,34.72632095336914,33.45409860610962,1.4777005004882824,2.749922847747804,-0.0001565503632316,-0.0451081399162662,0.5213747513781725,66.75523275740426,0.4448659010051656,0.3905670699789655,16.610000610351562,-0.272000926055367,-0.0461222257383342,-0.4883546555488205,-0.9941377595443496,-1.0860372468185844,0.618434092192444,0.4220572042996911,0.7025475565703984,-0.1904086539516473,-0.0911734345616364,1.2254145250243984,0.6676189528445731,0.5996062606908796,1
2010-03-24 13:00:00+00:00,36.06772994995117,45965,-0.0037716441853007,0.0951559522315088,34.73347541809082,33.48405095100403,1.3342545318603527,2.5836789989471427,-0.0039205014921272,-0.0712828076697714,0.4963023618422268,63.53739887040367,0.4357867918452029,0.3996110143522131,16.90999984741211,-0.3021185449981297,-0.4192334281952519,-0.6095887098789421,-0.9935792544475516,-1.0835216788778457,0.5397007733343752,0.3690240081585501,0.5652050502441817,-0.1996529952629694,-0.1822532443457576,0.9266933350580304,0.650054974085998,0.6182081583483415,1
2010-03-25 13:00:00+00:00,36.3346061706543,6025,0.0073720668052987,0.0956869686269865,34.74051643371582,33.51661527633667,1.5940897369384786,2.8179908943176244,0.0,-0.8689220058740346,0.5001938440833659,66.90180485673119,0.4449965696039371,0.4086881254025579,16.690000534057617,-0.643075943119995,0.7309047722094749,-0.6019851890389973,-0.993029605624589,-1.0807867419936932,0.6823167579287626,0.4437714878098743,0.7082599100298912,-0.4813623587181003,-0.1681167591976992,1.239021253483468,0.6678717376115362,0.6368782743746411,1
2010-03-28 13:00:00+00:00,36.238075256347656,5488,-0.0026602564308595,0.0896969098224075,34.7503963470459,33.55150766372681,1.4876789093017564,2.6865675926208468,-0.0026567210843915,-0.0891286307053942,0.473388664275954,64.58064860231818,0.4394405496741669,0.4148386102568797,17.020000457763672,-0.647660172533902,-0.3045275180255476,-0.6877556800087475,-0.9922583415027528,-1.0778562812433283,0.6239109504849569,0.4018463411852984,0.6113190306601054,-0.2059557640574523,-0.2654912306092913,1.0235413428463016,0.6571233465183837,0.6495288043958447,1
2010-03-29 13:00:00+00:00,36.32324981689453,34104,0.0023476583312353,0.0895037167132527,34.7574373626709,33.58858613014221,1.5658124542236322,2.73466368675232,-0.000312549245929,5.214285714285714,0.4557986735050462,65.71109084263622,0.4368742249332271,0.4192457331921492,16.530000686645508,-0.4033728188870492,0.2123374722021201,-0.6905219746921167,-0.9917086926797902,-1.0747422211677269,0.6667961801270782,0.4171894026705728,0.6968553260392232,1.6670984722811926,-0.329389927270088,1.128483693220646,0.652158666345108,0.6585935273112401,0
2010-03-30 13:00:00+00:00,36.2778205871582,23674,-0.0012514756438915,0.0868668135579333,34.768907165527345,33.62654467582703,1.508913421630858,2.651275911331176,-0.0015628512176349,-0.3058292282430214,0.5562731156453762,64.52813899135413,0.4262609638616936,0.4206487793260581,16.399999618530273,-0.4924110177456134,-0.1591277853462874,-0.7282792798622328,-0.9908133156524656,-1.071554247039544,0.635565956519593,0.3905879958721436,0.6512331591783349,-0.2824898505593526,0.0356009350961459,1.018666717858598,0.6316267960112137,0.6614793611371175,1
2010-03-31 13:00:00+00:00,35.95416641235352,18838,-0.0089615793306903,0.094545351981182,34.773903884887694,33.66217518806457,1.1802625274658285,2.291991224288949,-0.0104704522326166,-0.2042747317732534,0.5408741780203573,56.6970940707922,0.3872694893755124,0.413972921335949,16.389999389648438,-0.533694692690965,-0.9548846734017178,-0.6183317765107336,-0.9904232524767302,-1.0685617943747248,0.4551790422633873,0.2759731369412365,0.3262044308934139,-0.2466229415346805,-0.0203383804506826,0.2916872840224861,0.5561958900076975,0.6477482254752152,1
2010-04-05 14:00:00+00:00,36.40843200683594,44422,0.0125554242627067,0.1027309733256003,34.793436737060546,33.699565935134885,1.6149952697753918,2.7088660717010526,0.0,1.3581059560462894,0.5432050695235235,63.4091607318303,0.3885449970800891,0.4088873364847771,16.459999084472656,-0.3152907349155567,1.2658771367249109,-0.5011234510988802,-0.9888984427365288,-1.0654215071971456,0.6937911966912474,0.408959744918676,0.7082599100298912,0.3051770076542766,-0.0118710122155393,0.914788603272942,0.5586634217704368,0.6372880186201536,1
2010-04-06 14:00:00+00:00,36.50495910644531,9285,0.0026477209337512,0.0997412567423702,34.82750602722168,33.74135734558106,1.677453079223632,2.7636017608642547,0.0,-0.7909819458826708,0.5153552744773406,64.66258497915257,0.3928166307538774,0.4056731953385972,16.25,-0.6152461705141543,0.2433068200214854,-0.5439326233574282,-0.986238862608664,-1.0619116273300686,0.7280724711913337,0.4264208934679574,0.7082599100298912,-0.4538355712467063,-0.1130402299199989,1.031147742943081,0.5669271051108339,0.6306770619191444,1
2010-04-07 14:00:00+00:00,36.37434768676758,29171,-0.0035843249684825,0.1004193649687616,34.862029266357425,33.782353687286374,1.5123184204101534,2.591993999481204,-0.0035779089437378,2.1417339795368875,0.4963907865699817,61.5883243334568,0.3812676649028788,0.4007920892514535,16.850000381469727,-0.4454845576185254,-0.3999002826107832,-0.5342229231014385,-0.9835438454738572,-1.0584685218488443,0.6374348612867738,0.3716765637713916,0.5777058818525592,0.5819379193297917,-0.1819320261637975,0.7457548884334201,0.5445850683188364,0.620637434059773,1
2010-04-08 14:00:00+00:00,36.41978454589844,27633,0.0012483661426565,0.0999758448929778,34.90972610473633,33.82173183441162,1.5100584411621083,2.5980527114868157,-0.0023332325972072,-0.0527235953515478,0.5598975459681153,62.26051948748059,0.3714989919314462,0.3949334697874521,16.540000915527344,-0.4586140638356368,0.0988799408144492,-0.5405736010990957,-0.9798204463976052,-1.055161321533705,0.6361944244278582,0.3736093442289804,0.6231227757343958,-0.1930982724005951,0.0487673077666726,0.8081567846626825,0.5256870947900751,0.6085872228703121,1
2010-04-11 14:00:00+00:00,36.652587890625,10622,0.0063718783072422,0.1014640657881589,34.95730941772461,33.86005951881409,1.695278472900391,2.79252837181091,0.0,-0.6156045308146056,0.5385614065806222,65.58375559224825,0.3781830734627149,0.3915833905225047,16.06999969482422,-0.6038325490497344,0.6276756952717687,-0.5192640545628339,-0.9761059095509884,-1.0519423450406962,0.7378563111803342,0.435648727418505,0.7082599100298912,-0.3918959623678321,-0.028739924408159,1.1166627792591686,0.5386177759799763,0.6016966639439132,1
2010-04-12 14:00:00+00:00,36.44248580932617,18033,-0.0057487502039973,0.1046204467213683,35.01670318603516,33.89833033561707,1.4257826232910134,2.544155473709104,-0.0057322577583278,0.697702880813406,0.5195614690902016,60.41335649120316,0.3623498308726383,0.3857366785925314,17.309999465942383,-0.5405667684417939,-0.6232897932850608,-0.4740684477814813,-0.971469403032342,-1.0487281446114864,0.5899378798631227,0.356415668774808,0.499096023338397,0.0719365521118396,-0.097760497419627,0.6366790926230323,0.5079875972221503,0.5896709445823763,1
2010-04-13 14:00:00+00:00,36.71505355834961,12802,0.007451563094928,0.1044050296465803,35.08699920654297,33.93623219490051,1.6280543518066397,2.778821363449097,0.0,-0.2900792990628292,0.5019190605140041,64.34094850546661,0.3675588221458383,0.3821011073031928,15.789999961853027,-0.5852224557120862,0.7391095542224183,-0.4771529631210817,-0.9659818246787476,-1.0455449313290563,0.7009589468859345,0.4312760756289527,0.7082599100298912,-0.2769273073270188,-0.1618496108625276,1.0012892625087129,0.5180646444813183,0.5821931757837611,1
2010-04-14 14:00:00+00:00,36.77751159667969,8516,0.0016997108002743,0.104278121641204,35.1483235168457,33.97759769439697,1.6291880798339875,2.799913902282718,0.0,-0.3347914388376816,0.4798575474220335,65.19314746019248,0.372433643754924,0.3801676145935391,17.31999969482422,-0.62181092362271,0.1454630523751104,-0.4789701342514882,-0.961194612609908,-1.0420708218811063,0.701581217216215,0.4380047742072642,0.7082599100298912,-0.2927186932857927,-0.2419918890082073,1.0804014525046657,0.5274952242535496,0.5782163010903676,1
2010-04-15 14:00:00+00:00,36.63554000854492,17139,-0.0038677527228709,0.0973326697691823,35.20419662475586,34.01791266441345,1.4313433837890628,2.6176273441314706,-0.0038602826012726,1.0125645843118836,0.462211078319104,61.59002224384791,0.3606833215318659,0.3762707559812045,18.020000457763672,-0.5481986140582422,-0.4291527540408096,-0.5784207133701249,-0.9568329424143418,-1.0386849418619355,0.592990019519427,0.3798538178737138,0.56740237245027,0.1831390735885233,-0.3060957530197303,0.7459125105575879,0.5047636537551666,0.5702011074867146,1
2010-04-18 14:00:00+00:00,36.09611511230469,28730,-0.0148335628088971,0.1118141621262237,35.250530319213865,34.057858562469484,0.845584793090822,2.038256549835204,-0.018527530950096,0.676293832779042,0.5168021735752308,50.23051982459458,0.3043358315256057,0.3618837710900847,20.950000762939453,-0.4492492599863708,-1.5609298693089204,-0.3710630312571152,-0.953215955607506,-1.0353300586009415,0.2714841707568144,0.1950296262177256,0.0322103414826617,0.0643753273030301,-0.1077841176366555,-0.3086242366043923,0.3957566906124257,0.5406094592523767,1
2010-04-19 14:00:00+00:00,36.22671508789063,7327,0.0036115875770302,0.1124501543766006,35.31299018859863,34.099422721862794,0.9137248992919992,2.127292366027838,-0.014976448510964,-0.7449704142011835,0.5378863496079159,52.5140706482853,0.2671389547124505,0.3429348078145579,19.309999465942383,-0.6319611075577851,0.3427871320527518,-0.361956381498338,-0.9483400974191168,-1.031839264567214,0.3088842926276175,0.2234328058709614,0.1617854995173279,-0.4375852674367022,-0.0311921861113919,-0.0966353511130367,0.3237975211916369,0.5016345760577134,1
2010-04-20 14:00:00+00:00,36.44816589355469,6814,0.0060943062602581,0.109730201742003,35.37794845581055,34.1428607082367,1.070217437744141,2.305305185317991,-0.0089550839310926,-0.0700150129657432,0.5221786555544358,56.18510309904544,0.252617375271214,0.3248713213058892,17.860000610351562,-0.6363404552101766,0.5990275891902068,-0.4009028560647587,-0.9432692046649602,-1.0281910959073766,0.3947784940939532,0.2802204033018421,0.3814985814844908,-0.1992052368781413,-0.0882531130121587,0.2441576234796951,0.2957048186639929,0.4644809721097335,1
2010-04-21 14:00:00+00:00,36.04502487182617,10215,-0.0111222908898194,0.1081593291216862,35.43768280029297,34.18573090553284,0.6073420715332034,1.859293966293336,-0.0199167016215323,0.4991194599354271,0.5221931857576406,48.79038034251349,0.2062018412090367,0.3011374252865187,18.989999771118164,-0.6073070022554329,-1.177890896939538,-0.4233958766328571,-0.9386061114574084,-1.0245906133971932,0.1407196721694495,0.1379390459443974,-0.0184789940576521,0.0018010707886767,-0.0882003295252826,-0.4423167126339155,0.2059117079113353,0.4156642737152655,1
2010-04-22 14:00:00+00:00,35.93144226074219,31176,-0.0031561067079853,0.1086560180104818,35.495940322875974,34.226982746124264,0.4355019378662135,1.704459514617923,-0.0230050729156423,2.0519823788546256,0.4999015593629021,46.916815286030825,0.1584257946498226,0.2725950991591795,19.549999237060547,-0.4283683937919271,-0.3557040377580413,-0.4162838847073936,-0.9340583046605072,-1.021126049669242,0.0464016222024321,0.0885455441435927,-0.1311703227900384,0.5502395444828672,-0.1691785342113841,-0.6162453872659022,0.1134866194857901,0.3569574299295808,0
